Transaction ID,creditLimit,availableMoney,transactionAmount,cardPresent,CVVcorrect,account_age,isFraud
644,10000,9636.08,333.5,0,1,11,1
645,5000,5000,458.89,1,1,15,1
646,1000,900.95,372.4,1,1,7,1
647,20000,4166.53,411.04,0,1,22,1
648,15000,3966.78,410.09,1,1,31,1
649,7500,2329.99,430.1,0,1,23,1
650,20000,9606.96,500.58,1,1,37,1
651,1000,179.19,810.31,0,1,42,1
652,5000,691.97,967.77,0,1,22,1
653,15000,7494.59,546.55,0,1,6,1
654,1000,251.73,362.97,1,1,5,1
655,15000,4643.69,373.42,1,1,25,1
656,20000,1054.07,346.57,0,1,33,1
657,5000,519,834.45,0,1,14,1
658,20000,5747.86,304.27,0,1,36,1
659,1000,82.76,463.99,1,1,32,1
660,7500,7500,502.99,0,1,56,1
661,5000,3502.31,746.5,0,1,21,1
662,1000,385.42,623.53,0,1,2,1
663,5000,3980.41,389.82,0,1,15,1
664,7500,1837.44,476.09,0,1,14,1
665,5000,2260.41,557.86,0,1,37,1
666,1000,79.63,358.44,0,1,45,1
667,50000,20221.7,450.63,0,1,16,1
668,5000,1446.42,313.75,1,1,91,1
669,5000,1641.93,471.5,0,1,11,1
670,5000,1118.38,338.08,0,1,17,1
671,5000,1647.47,593.86,0,1,23,1
672,2500,744.39,379.56,1,1,23,1
673,15000,13003.45,340.13,0,1,21,1
674,5000,1507.57,564.39,0,1,10,1
675,7500,4838.72,452.11,0,1,101,1
676,10000,7379.67,361.89,0,1,133,1
677,15000,12919.5,543.08,0,1,24,1
678,5000,2663.98,887.85,0,1,17,1
679,7500,6593.46,1018.31,0,1,45,1
680,5000,1221.62,537.43,1,1,46,1
681,250,173.08,773.44,0,1,23,1
682,15000,7799.6,305.01,0,1,6,1
683,5000,3442.66,491.66,0,1,12,1
684,50000,32520.05,318.64,0,1,13,1
685,7500,7364.39,450.67,0,1,32,1
686,2500,292.06,520.5,0,1,18,1
687,50000,23608.43,448.11,0,1,9,1
688,20000,15399.48,1030.65,0,1,22,1
689,10000,3314.79,515.44,0,1,11,1
690,7500,7500,300.95,0,1,69,1
691,20000,9305.11,319.03,0,1,23,1
692,7500,1273.7,665.36,0,1,18,1
693,500,414.79,950.84,0,1,31,1
694,50000,20057.35,317.14,0,1,13,1
695,5000,2501.48,512.5,0,1,28,1
696,5000,1654.29,416.41,1,1,19,1
697,20000,19394.66,481.95,1,1,19,1
698,250,213.96,462.58,0,1,29,1
699,10000,7964.61,731.75,1,1,41,1
700,50000,35746.01,312.29,1,1,14,1
701,2500,802.64,571.43,0,1,13,1
702,15000,5812.33,408.58,0,1,30,1
703,15000,14325.72,502.86,0,1,77,1
704,500,69.51,321.45,0,1,61,1
705,10000,9909.1,368.11,0,1,30,1
706,7500,7290.33,332.08,0,1,39,1
707,15000,13227.46,727.82,1,1,31,1
708,7500,1594.53,540.59,1,1,41,1
709,20000,12481.3,496.74,0,1,12,1
710,5000,4748.32,510.02,0,1,46,1
711,5000,2027.33,565.76,0,1,22,1
712,10000,6292.11,459.59,0,1,8,1
713,5000,4374.41,315.23,0,1,25,1
714,5000,1771.57,329.63,0,0,24,1
715,5000,-51.22,530.04,0,1,50,1
716,15000,9286.39,679.9,0,1,42,1
717,10000,2196.32,314.81,0,1,36,1
718,5000,4898.25,404.01,0,1,28,1
719,50000,3714.02,488.99,0,1,26,1
720,20000,15083.67,402.49,0,1,50,1
721,20000,2604.1,800.41,0,1,16,1
722,15000,5433.16,561.66,0,1,29,1
723,5000,4325.62,321.43,1,1,13,1
724,250,18.58,405.98,0,1,12,1
725,50000,19108.14,324.94,0,1,12,1
726,15000,3259.07,453.1,1,1,32,1
727,5000,2776.88,457.45,0,1,27,1
728,7500,310.75,420.79,1,1,15,1
729,7500,3182.48,427.98,1,1,17,1
730,10000,5687.22,433.26,0,1,12,1
731,5000,4014.64,626.08,1,1,12,1
732,20000,5781.35,381.53,0,1,17,1
733,15000,4581.87,374.41,0,1,10,1
734,50000,25036.33,405.92,1,1,22,1
735,7500,2758.08,689.03,1,1,22,1
736,15000,1715.91,401.87,0,1,19,1
737,500,54.24,337.22,0,1,33,1
738,2500,1531.45,388.13,1,1,26,1
739,7500,6588.91,547.06,0,1,19,1
740,15000,5525.27,368.59,0,1,27,1
741,5000,380.78,739.93,1,1,44,1
742,5000,2248.09,486.59,0,1,24,1
743,5000,2752.79,737.09,0,1,19,1
744,5000,4313.6,416.43,0,1,24,1
745,7500,3729.03,344.93,0,1,8,1
746,20000,19440.07,562.18,1,1,44,1
747,50000,49357.62,653.61,1,0,49,1
748,15000,4809.54,401.49,0,1,28,1
749,15000,10165.36,384.37,0,1,31,1
750,15000,8525.96,344.1,1,1,34,1
751,5000,698.55,364.22,0,1,26,1
752,7500,5890.05,722.79,1,1,62,1
753,15000,4007.87,451.57,1,1,20,1
754,250,140.15,318.25,1,0,9,1
755,15000,2017.89,367.89,0,1,39,1
756,15000,2917.92,601.83,0,1,19,1
757,1000,912.4,530.44,1,1,34,1
758,5000,3883.36,328.7,0,1,44,1
759,50000,3229.45,376.84,1,1,13,1
760,7500,5785.61,393.87,0,1,21,1
761,5000,3200.85,451.3,1,1,24,1
762,15000,3019.33,346.31,0,1,18,1
763,2500,976.97,483.25,1,1,9,1
764,15000,14497.31,429.04,1,1,79,1
765,2500,1112.05,401.48,0,1,46,1
766,5000,331.66,351.25,1,1,27,1
767,50000,48152.33,540.06,0,1,13,1
768,10000,10000,385.71,0,1,25,1
769,1000,331.91,312.15,0,1,44,1
770,5000,2333.82,410.89,1,1,44,1
771,15000,9668.63,519.77,0,1,27,1
772,15000,14562.52,548.5,0,1,45,1
773,20000,19441.31,450.33,0,1,36,1
774,50000,45914.12,616.48,0,1,11,1
775,5000,3248.93,461.54,0,1,50,1
776,50000,4570.49,702.41,0,1,5,1
777,5000,497.38,486.74,0,1,22,1
778,50000,5786.7,393.67,0,1,16,1
779,20000,15955.78,596.92,0,1,44,1
780,5000,1737.62,431.47,0,1,26,1
781,20000,19037.9,441.97,0,1,27,1
782,50000,11453.55,319.55,1,1,27,1
783,15000,13495.55,757.07,0,1,23,1
784,1000,196.3,514.9,0,1,82,1
785,5000,2502.93,374.07,0,1,4,1
786,5000,728.4,533.3,0,0,20,1
787,2500,1131.24,329.77,1,1,23,1
788,15000,13716.53,400.81,1,1,20,1
789,50000,12128,339.27,1,1,27,1
790,500,40.44,551.83,0,1,69,1
791,2500,222.16,641.96,1,1,11,1
792,7500,6770.49,317.89,0,1,32,1
793,250,69.92,407.2,0,1,50,1
794,5000,2773.95,363.13,0,1,27,1
795,50000,48480.9,505.39,0,1,12,1
796,5000,255.36,392.6,0,1,21,1
797,5000,742.06,367.2,0,1,20,1
798,10000,5184.49,374.38,1,1,17,1
799,10000,9078.76,617.04,1,1,12,1
800,5000,1201.62,471.59,0,1,67,1
801,15000,2673.02,372.19,0,1,18,1
802,50000,12188.19,392.35,0,1,8,1
803,7500,4461.99,1199.91,0,1,28,1
804,15000,10165.12,1052.37,0,1,16,1
805,2500,1055.58,321.06,1,1,28,1
806,50000,30832.99,392.55,0,1,7,1
807,15000,14756.73,409.79,1,1,72,1
808,7500,6234.3,333.5,0,1,15,1
809,5000,3106.2,837.75,0,1,38,1
810,15000,9575.58,494.98,0,1,65,1
811,15000,13778.51,358.83,1,1,65,1
812,15000,14137.34,358.83,1,1,65,1
813,50000,42586.01,365.97,0,1,3,1
814,2500,1307.75,618.79,0,1,45,1
815,5000,367.92,368.67,0,1,57,1
816,15000,4183.43,354.8,0,1,15,1
817,2500,1933.9,1427.12,1,1,24,1
818,15000,3805.51,399.43,0,0,8,1
819,20000,15973.45,360.3,1,1,25,1
820,2500,2285.64,338.03,1,1,12,1
821,15000,9919.32,339.12,0,1,19,1
822,7500,3520.72,452.07,0,1,15,1
823,50000,47233.92,391.49,0,1,14,1
824,1000,1000,952.32,0,1,20,1
825,15000,5710.22,312.77,0,1,22,1
826,5000,2515.68,612.21,0,1,26,1
827,15000,11632.29,389.14,1,1,15,1
828,2500,1796.65,848.94,1,1,12,1
829,5000,954.86,391.61,1,1,21,1
830,5000,3299.02,426.27,0,1,15,1
831,15000,3929.82,662.1,1,1,23,1
832,5000,4143.97,544.37,0,1,110,1
833,15000,5954.94,512.29,0,1,62,1
834,7500,6359.35,449.33,0,1,8,1
835,5000,3251.35,358.58,0,1,22,1
836,5000,4739.44,321.12,0,1,34,1
837,7500,5038.73,387.32,1,1,32,1
838,50000,26173.1,395.78,0,1,9,1
839,7500,3134.06,367.98,1,1,32,1
840,15000,3535.79,346.15,1,1,24,1
841,2500,140.76,341.75,1,1,21,1
842,5000,315.98,772.64,1,1,21,1
843,15000,5428.71,575.05,1,1,21,1
844,50000,17397.38,369.09,0,1,6,1
845,1000,215.35,385.45,1,1,28,1
846,20000,3089.2,318.14,0,1,10,1
847,250,118.82,306.27,1,1,16,1
848,7500,764.48,393.43,1,1,54,1
849,500,334.77,430.9,0,1,29,1
850,15000,4872.36,338.75,0,1,22,1
851,7500,7021.73,1236.03,0,1,5,1
852,5000,1385.75,386.28,0,1,18,1
853,5000,1515.21,306.69,0,1,30,1
854,7500,6624.57,311.5,0,1,21,1
855,5000,1670.07,418.69,0,1,19,1
856,15000,12514.96,393.45,0,1,10,1
857,15000,950.3,1320.46,0,1,18,1
858,15000,6676.13,526.46,0,1,15,1
859,2500,1269.78,898.33,0,1,13,1
860,2500,1382.01,357.64,1,1,52,1
861,15000,13496.05,544.47,0,1,22,1
862,5000,1586.9,308.96,0,1,21,1
863,50000,28749.21,372.26,0,1,5,1
864,5000,2639.59,310.97,0,1,22,1
865,15000,13516.87,348.61,0,1,20,1
866,1000,577.34,326.16,0,1,15,1
867,5000,1260.09,353.08,0,1,25,1
868,5000,426.22,332.01,0,1,10,1
869,10000,8790.76,359.31,0,1,12,1
870,50000,46460.05,396.26,0,1,46,1
871,20000,5771.68,341.67,0,1,25,1
872,500,278.94,357.09,0,1,12,1
873,5000,1303.86,327.81,0,1,8,1
874,5000,2676.69,841.02,0,1,28,1
875,15000,3621,612.56,0,1,7,1
876,20000,7292.29,479.88,0,1,18,1
877,5000,4574.94,606.27,0,1,34,1
878,7500,2412.81,399.08,0,1,32,1
879,7500,659.86,316.94,0,1,32,1
880,5000,858.67,498.33,0,1,32,1
881,15000,13238.83,686.86,0,1,25,1
882,7500,3185.07,310.83,0,1,75,1
883,20000,7024.03,701.86,0,1,22,1
884,10000,3899.84,313.15,0,1,13,1
885,15000,11946.85,514.79,0,1,30,1
886,20000,19287.83,348.74,1,1,24,1
887,5000,848.53,320.7,1,1,22,1
888,15000,7105.89,378.8,0,1,25,1
889,250,210.52,335.92,0,1,19,1
890,15000,13793.99,365.92,0,1,24,1
891,5000,2920.64,378.94,0,1,9,1
892,5000,1757.26,725.98,0,1,26,1
893,5000,1469.38,343.05,0,1,12,1
894,20000,1156.92,423.88,1,1,51,1
895,2500,1668.29,596.72,0,1,21,1
896,1000,1000,372.1,0,1,28,1
897,50000,48905.95,895.68,0,1,18,1
898,20000,1419.61,398.7,0,1,14,1
899,5000,1559.63,1020.22,1,1,19,1
900,5000,904.91,444.85,0,1,9,1
901,15000,13192.37,1021.83,0,1,29,1
902,50000,48641.4,687.86,0,1,25,1
903,50000,32912.22,374.44,0,1,19,1
904,15000,13355.43,555.95,0,1,5,1
905,7500,7500,854.45,0,1,26,1
906,5000,2082.25,481.84,0,1,34,1
907,15000,4123.61,341.33,0,1,10,1
908,5000,4916.22,369.72,0,1,21,1
909,10000,1112.78,336.58,0,1,16,1
910,7500,4266.02,535.43,0,1,9,1
911,500,315.48,703.21,0,1,134,1
912,15000,2798.27,501.23,0,1,23,1
913,20000,19997.28,371.89,1,1,65,1
914,15000,1901.57,609.67,0,1,24,1
915,15000,2360.98,365.17,1,1,9,1
916,15000,893.48,334.43,0,1,28,1
917,10000,1981.76,984.15,0,1,14,1
918,5000,1639.3,676.51,0,1,17,1
919,15000,8943.58,439.31,0,1,4,1
920,5000,2037.67,463.41,0,1,10,1
921,15000,1292.2,339.1,1,1,12,1
922,5000,3694.04,433.08,0,1,19,1
923,5000,2848.9,370.86,0,1,22,1
924,10000,9803.28,674.79,1,1,9,1
925,5000,648.31,524.73,1,1,40,1
926,7500,3291.32,366.27,0,1,32,1
927,5000,4052.12,409.03,0,1,37,1
928,10000,2391.99,387.86,0,1,23,1
929,10000,3866.11,474.76,0,1,34,1
930,5000,3682.2,504,0,1,5,1
931,15000,14734.56,567.98,1,1,68,1
932,10000,8441.3,602.11,0,1,11,1
933,5000,3528.76,516.52,0,1,9,1
934,7500,2642.96,415.66,0,1,19,1
935,50000,39222.55,939.9,0,0,20,1
936,15000,10006.18,322.81,0,1,21,1
937,2500,1311.79,359.31,1,1,24,1
938,5000,3161.68,329,0,1,26,1
939,5000,2059.61,498.48,0,1,12,1
940,7500,7493.06,378.42,0,1,38,1
941,500,190.32,769.69,0,1,57,1
942,20000,20000,683.86,0,1,21,1
943,20000,19719.23,323.5,0,1,28,1
944,1000,760.44,648.93,0,1,112,1
945,2500,1171.94,739.59,1,1,5,1
946,15000,13656.37,344.91,0,1,37,1
947,15000,12959.54,879.51,0,1,57,1
948,5000,1699.79,504.99,0,1,17,1
949,2500,183.87,372.87,0,1,31,1
950,15000,10937.57,567.14,0,1,8,1
951,5000,4568.36,389.72,0,1,25,1
952,50000,49069.91,391.16,0,1,9,1
953,5000,1866.77,515.54,0,1,25,1
954,5000,3081.92,436.83,0,0,6,1
955,5000,3822.57,346.88,0,1,17,1
956,20000,18647.33,332.06,0,1,1,1
957,500,175.24,367.88,0,1,30,1
958,5000,329.92,470.19,0,1,26,1
959,20000,10470.61,490.46,0,1,23,1
960,50000,46440.32,405.62,0,1,57,1
961,2500,2230.33,316.59,0,0,72,1
962,2500,945.3,463.65,0,1,10,1
963,15000,773.37,378.22,1,1,32,1
964,250,-24.22,540.74,0,0,11,1
965,5000,1520.76,767.64,0,1,16,1
966,7500,7500,461.53,0,1,114,1
967,10000,7922.52,749.35,0,1,15,1
968,500,165.39,499.8,0,1,46,1
969,5000,2617.49,504.99,0,1,18,1
970,50000,47925.33,685.22,0,1,56,1
971,15000,3863.93,516.32,0,1,29,1
972,50000,25777.3,318.54,1,1,40,1
973,50000,4155.6,533.22,0,1,22,1
974,15000,13563.12,306.2,0,1,12,1
975,15000,2228.57,435.02,0,1,29,1
976,20000,5805.36,463.55,0,1,12,1
977,5000,1345.3,636.68,0,1,16,1
978,5000,256.46,447.98,0,1,20,1
979,2500,2026.82,442.59,0,1,54,1
980,50000,47882.03,428.61,0,1,37,1
981,5000,2033.84,309.35,0,1,25,1
982,500,186.86,391,1,1,19,1
983,5000,3023.98,302.29,1,1,33,1
984,2500,394.52,347.36,1,1,16,1
985,50000,25399.56,454.28,0,1,25,1
986,15000,9071.12,411.38,1,1,32,1
987,5000,1641.82,719.39,1,1,15,1
988,5000,2610.88,493.12,0,1,28,1
989,1000,905.08,351.09,0,1,43,1
990,5000,2183.91,349.68,0,1,38,1
991,5000,1437.69,535.49,0,1,26,1
992,5000,565.03,552.21,0,1,20,1
993,1000,906.37,451.35,1,1,27,1
994,20000,19975.84,378.93,1,1,10,1
995,10000,9918.92,491.25,0,1,15,1
996,20000,3864.26,305.46,0,1,39,1
997,20000,19836.06,385.22,0,1,43,1
998,5000,420.41,571.56,0,1,9,1
999,1000,641.85,399.03,0,1,101,1
1000,15000,6163.02,315.18,0,1,22,1
1001,5000,2187.33,371.29,0,1,15,1
1002,1000,326.26,449.85,0,1,8,1
1003,5000,3012.24,516.52,0,1,9,1
1004,15000,3770.05,336.72,0,1,16,1
1005,5000,2721.98,573.37,0,1,9,1
1006,7500,6504.2,419.35,0,1,78,1
1007,15000,5655.02,356.25,0,1,36,1
1008,15000,3191.97,593.13,1,1,19,1
1009,250,106.27,338.19,0,1,21,1
1010,5000,2910.57,304.49,0,1,53,1
1011,1000,591.18,302.32,0,1,23,1
1012,15000,1588.8,341.65,0,1,20,1
1013,15000,10823.18,383.64,0,1,63,1
1014,15000,6932.07,681.62,0,1,16,1
1015,20000,18096,471.85,0,1,4,1
1016,5000,1866.21,898.88,0,1,18,1
1017,5000,1661.47,482.36,1,1,40,1
1018,15000,11956.2,479.71,0,1,6,1
1019,2500,514.92,464.74,0,1,50,1
1020,15000,7740.97,422.49,0,1,63,1
1021,5000,1905.71,993.79,0,1,22,1
1022,2500,1109.23,466.98,0,1,36,1
1023,50000,41887.15,413.52,0,1,35,1
1024,15000,1428.85,326.96,1,1,26,1
1025,5000,3181.03,634.25,1,1,20,1
1026,5000,3508.08,448.38,0,1,29,1
1027,50000,43007.11,328.95,1,1,40,1
1028,5000,2852.78,467.69,0,1,19,1
1029,15000,1426.42,310.13,0,1,23,1
1030,7500,806.21,558.3,0,1,45,1
1031,7500,2001.4,412.33,1,1,45,1
1032,5000,4549.08,381.9,0,1,41,1
1033,15000,12132.05,444.45,0,1,9,1
1034,5000,2166.02,424.09,0,1,29,1
1035,5000,2361.57,355.4,1,1,94,1
1036,15000,6340.17,547.6,0,1,16,1
1037,5000,792.51,312.16,0,1,12,1
1038,5000,2792.27,699.06,0,1,16,1
1039,15000,8642.45,488.84,1,1,19,1
1040,5000,4049.58,552.99,0,1,8,1
1041,10000,10000,462.11,1,1,4,1
1042,5000,2825.34,644.92,0,1,18,1
1043,5000,2585.21,384.74,0,1,28,1
1044,1000,471.11,428.5,0,1,26,1
1045,10000,9743.96,780.29,0,1,4,1
1046,5000,3410.74,307.61,0,1,51,1
1047,20000,15607.33,515.41,0,1,44,1
1048,20000,15993.19,330.03,0,1,40,1
1049,5000,3944.65,455.85,0,1,23,1
1050,2500,2500,303.68,0,1,18,1
1051,7500,3114.23,516.21,0,1,26,1
1052,15000,7313.44,532.48,1,0,38,1
1053,7500,2179.4,637.32,1,1,15,1
1054,1000,989.82,473.63,1,1,10,1
1055,20000,19797.82,562.85,0,1,56,1
1056,5000,5000,395.31,0,1,101,1
1057,20000,19486.54,427.7,1,1,37,1
1058,50000,12580.54,392.35,0,1,8,1
1059,5000,1442.35,339.93,1,1,2,1
1060,50000,49351.64,477.1,0,1,48,1
1061,15000,12520.74,1064.62,0,1,13,1
1062,5000,825.15,678.02,1,1,70,1
1063,500,-113.31,417.37,0,1,11,1
1064,2500,2041.94,1023.85,1,1,20,1
1065,15000,6173.95,305.36,0,1,15,1
1066,20000,12337.44,325.66,0,1,13,1
1067,5000,1475.73,301.03,0,1,32,1
1068,10000,6221.84,520.83,0,1,74,1
1069,2500,1217.59,519.39,0,1,3,1
1070,15000,6164.81,520.1,1,1,12,1
1071,5000,1391.46,404.5,0,1,14,1
1072,7500,6987.58,392.68,0,1,15,1
1073,500,326.5,458.18,0,1,27,1
1074,50000,13058.3,350.38,0,1,12,1
1075,10000,1336.84,1081.02,0,1,17,1
1076,15000,4055.77,360.53,0,1,21,1
1077,250,144.23,515.65,0,1,32,1
1078,10000,9783.74,316.48,0,1,21,1
1079,10000,9653.14,304.43,0,1,25,1
1080,7500,3767.27,428.2,0,1,57,1
1081,250,145.5,464.01,0,1,16,1
1082,20000,19701.29,338.57,0,1,26,1
1083,20000,9166.31,448.81,1,1,34,1
1084,7500,2367.04,622.84,0,0,51,1
1085,15000,10373.62,583.5,0,1,26,1
1086,20000,6404.94,364.25,0,1,9,1
1087,50000,20780.38,327.76,1,1,20,1
1088,20000,19276.47,523.7,0,1,4,1
1089,5000,307.99,435.27,0,1,20,1
1090,50000,38772.93,313.63,0,1,24,1
1091,50000,39716.26,419,0,1,41,1
1092,500,35.86,370.31,1,1,13,1
1093,5000,691.12,409.26,0,1,23,1
1094,7500,3932.5,361.67,0,1,51,1
1095,5000,3028.54,378.95,0,1,24,1
1096,50000,24370.57,704.77,0,1,23,1
1097,5000,4292.69,335.27,0,1,52,1
1098,7500,3534.47,657.33,0,1,25,1
1099,20000,1836.82,426.34,0,1,13,1
1100,5000,1255.44,780.06,0,1,21,1
1101,10000,1879.62,318.38,0,1,17,1
1102,15000,1271.53,406.45,1,1,71,1
1103,20000,7997.59,375.04,0,1,11,1
1104,15000,2992.83,440.6,0,1,28,1
1105,20000,4366.5,317.54,0,1,12,1
1106,10000,5424.1,433.59,0,1,15,1
1107,15000,5552.87,449.72,1,1,34,1
1108,50000,27733.3,346.59,0,1,5,1
1109,7500,964.69,352.87,0,1,12,1
1110,50000,29194.58,539.95,0,1,17,1
1111,15000,13050.79,370.93,0,1,31,1
1112,5000,1840.49,379.44,0,1,19,1
1113,5000,836.33,311.92,0,1,21,1
1114,2500,1576.11,687.74,1,1,27,1
1115,2500,1398.12,622.22,0,1,13,1
1116,5000,4509.23,922.74,1,1,46,1
1117,5000,3916.84,665.68,0,1,16,1
1118,7500,4525.86,359.12,0,1,70,1
1119,15000,12037.96,447.73,0,1,17,1
1120,15000,4363.76,304.27,0,1,9,1
1121,2500,2381.53,320.68,0,1,55,1
1122,5000,4096.8,619.38,0,1,26,1
1123,15000,8691.55,378.1,1,1,2,1
1124,5000,3876.63,302.95,0,1,27,1
1125,50000,37858,528.05,0,0,38,1
1126,7500,4777.18,327.77,0,1,9,1
1127,15000,12257.72,441.25,0,1,24,1
1128,500,144.29,448.99,0,1,9,1
1129,50000,47525.79,335.1,0,1,29,1
1130,250,-31.1,359.39,0,1,20,1
1131,50000,7287.34,460.24,1,1,27,1
1132,20000,3787.39,367.14,0,1,37,1
1133,2500,2081.99,305.33,0,1,16,1
1134,50000,30495.51,335.65,0,1,20,1
1135,5000,4497.07,674.49,0,1,4,1
1136,20000,5222.29,330.35,0,1,11,1
1137,15000,7306.25,501.36,0,1,21,1
1138,2500,146.91,316.96,1,1,27,1
1139,50000,46446.47,547.69,0,1,23,1
1140,5000,2219.56,374.26,0,1,30,1
1141,2500,160.79,772.97,0,1,83,1
1142,50000,46543.01,774.93,0,1,76,1
1143,15000,6478.23,496.45,0,1,40,1
1144,5000,3553.61,467.45,1,1,13,1
1145,5000,4894.54,302.91,0,1,20,1
1146,5000,2393.12,464.38,0,1,21,1
1147,50000,48359.63,716.7,0,1,1,1
1148,15000,3228.74,366.58,1,1,13,1
1149,15000,5116.93,397.13,0,1,10,1
1150,1000,545.23,427.15,0,1,43,1
1151,15000,12920.53,411.07,0,1,26,1
1152,250,168.2,478.58,0,1,127,1
1153,15000,14773.13,371.45,0,1,26,1
1154,5000,483.7,652.88,0,1,7,1
1155,500,70.83,375.9,1,1,17,1
1156,2500,145.01,527.19,0,1,75,1
1157,15000,7855.96,421.19,1,1,34,1
1158,15000,10079.3,1028.44,0,1,37,1
1159,15000,11006.81,425.04,1,1,12,1
1160,15000,6690.81,487.78,0,1,12,1
1161,50000,42786.22,322.99,0,1,53,1
1162,5000,1031.28,725.98,0,1,26,1
1163,7500,5061.76,464.73,0,1,18,1
1164,5000,5000,326.67,1,1,13,1
1165,5000,2022.88,420.95,0,1,23,1
1166,15000,12332.5,338.83,1,1,14,1
1167,15000,5739.89,388.34,0,1,20,1
1168,5000,1760.41,691.15,0,1,14,1
1169,15000,5010.08,309.97,0,1,29,1
1170,2500,613.48,334.21,1,1,17,1
1171,5000,4964.51,331.65,0,1,12,1
1172,1000,925.59,388.54,0,1,38,1
1173,15000,14791.72,698.68,0,1,42,1
1174,7500,6145.16,466.1,0,1,16,1
1175,250,250,404.54,0,1,9,1
1176,250,37,431.41,0,1,8,1
1177,5000,3356.52,366.38,0,1,10,1
1178,20000,16890.35,334.58,0,1,21,1
1179,10000,2183.77,382.57,0,1,13,1
1180,15000,3931.15,329.73,0,1,18,1
1181,15000,13398.82,552.48,0,1,16,1
1182,15000,5404.78,331.77,0,1,19,1
1183,5000,251.77,506.45,0,1,29,1
1184,15000,11742.08,447.7,0,1,66,1
1185,5000,430.9,330.47,0,1,26,1
1186,15000,13583.69,490.28,0,1,7,1
1187,50000,10130.05,452.28,0,1,40,1
1188,15000,14020.59,424.57,0,1,24,1
1189,15000,2658.95,710.56,0,1,17,1
1190,5000,3112.26,323.83,0,1,25,1
1191,50000,3138.55,377.79,0,1,13,1
1192,5000,2879.63,399.45,1,1,36,1
1193,5000,558.23,725.98,0,1,26,1
1194,10000,9424.29,373.55,0,1,36,1
1195,7500,1818.87,366.5,1,1,38,1
1196,250,229.3,472.46,0,1,18,1
1197,2500,405.87,518.54,0,1,16,1
1198,250,-43.3,824.41,1,1,4,1
1199,10000,10000,337.92,1,1,11,1
1200,7500,6178.28,566.36,0,1,18,1
1201,50000,49647.81,538.46,0,1,31,1
1202,20000,13296.26,521.27,0,1,40,1
1203,7500,2103.65,358.21,1,1,24,1
1204,2500,1760.67,360.47,0,1,46,1
1205,15000,3347.61,516.32,0,1,29,1
1206,15000,13911.74,323.56,0,1,63,1
1207,5000,1104.41,323.43,0,1,93,1
1208,5000,2406.98,462.55,0,1,26,1
1209,15000,1097.29,306.41,1,1,23,1
1210,250,250,701.84,0,1,41,1
1211,5000,2293.55,362.41,0,1,22,1
1212,1000,579.25,701.59,0,1,53,1
1213,20000,19937.53,460.78,0,1,30,1
1214,20000,18638.61,321.29,0,1,11,1
1215,2500,2464.43,353.73,1,1,52,1
1216,20000,19711.53,330.79,0,1,15,1
1217,5000,1067.58,433.62,0,1,25,1
1218,15000,9347.32,339.37,1,1,15,1
1219,250,232.61,421.63,1,1,52,1
1220,1000,475.11,360.72,0,1,18,1
1221,15000,8825.84,999.95,0,1,20,1
1222,15000,10742.39,339.55,1,1,62,1
1223,5000,3662.34,381.28,0,1,6,1
1224,250,13.56,305.01,0,1,12,1
1225,250,218.84,606.31,0,1,29,1
1226,10000,1558.6,354.37,1,1,47,1
1227,20000,19263.29,578.62,0,1,46,1
1228,15000,5792.6,308.63,0,1,21,1
1229,5000,617.74,833.5,0,1,26,1
1230,50000,12707.92,449.34,0,1,12,1
1231,15000,14295.98,340.57,0,1,50,1
1232,1000,390.32,301.24,0,1,9,1
1233,5000,2397.59,486.85,0,1,33,1
1234,5000,370.09,499.66,0,1,17,1
1235,500,292.39,499.8,0,1,47,1
1236,20000,16155.5,344.18,0,1,16,1
1237,20000,5246.62,856.28,0,1,11,1
1238,15000,6739.29,1011.96,0,1,27,1
1239,5000,729.93,491.1,0,1,47,1
1240,7500,1089.56,1446.27,1,1,80,1
1241,7500,2030.14,367.05,0,1,79,1
1242,5000,2147.22,545.18,0,1,8,1
1243,50000,43620.51,817.33,1,1,23,1
1244,5000,719.34,342.08,1,1,21,1
1245,15000,12860.64,407.74,0,1,14,1
1246,50000,25711.16,324.99,1,1,27,1
1247,7500,908.88,765.92,0,1,77,1
1248,10000,6448.82,327.66,1,1,91,1
1249,7500,4275.45,367.85,0,1,14,1
1250,5000,4609.59,324.66,0,1,6,1
1251,7500,1476.54,351.35,0,1,75,1
1252,7500,2909.86,315.32,0,1,12,1
1253,7500,3168.14,469.91,0,1,11,1
1254,2500,1006.97,510.19,1,1,2,1
1255,5000,811.34,325.38,0,1,16,1
1256,15000,12341.33,690.02,0,1,87,1
1257,2500,289.7,326.85,1,1,27,1
1258,15000,11872.92,359.91,0,1,17,1
1259,2500,550.64,395.16,1,1,16,1
1260,7500,4342.91,344.22,0,0,51,1
1261,5000,1247.03,636.68,0,1,16,1
1262,5000,360.79,809.97,0,1,84,1
1263,5000,2793.28,859.9,0,1,19,1
1264,7500,3211.07,451.66,0,1,9,1
1265,5000,3458.89,667.48,0,1,14,1
1266,5000,1534.91,397.45,1,1,18,1
1267,5000,3881.89,496.72,0,0,88,1
1268,7500,3215.9,937.52,0,1,20,1
1269,15000,8296.12,323.93,1,1,62,1
1270,15000,2457.18,394.97,1,1,16,1
1271,15000,6942.69,304.85,0,1,7,1
1272,50000,29171.86,451.15,0,1,7,1
1273,10000,5332.39,417.67,1,1,21,1
